CHARACTER_ID,RACE,BACKGROUND,PRIMARY_CLASS,SUBCLASS,CHAR_LEVEL,FEATS,HITPOINTS,ARMOUR_CLASS,STRENGTH,DEXTERITY,CONSTITUTION,INTELLIGENCE,WISDOM,CHARISMA,ALIGNMENT,SKILLS,WEAPONS,SPELLS
2fa594,Tiefling,Urban Bounty Hunter,Rogue,,2,,5,14,8,17,9,16,11,13,Chaotic Neutral,Acrobatics|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,
8bb8d4,Goblin,Custom,Rogue,,2,,10,14,12,17,10,14,10,10,,Sleight of Hand|Stealth|Insight|Medicine|Deception|Performance,Dagger,
ecdx791b4,Firbolg,Outlander,Barbarian,,2,,31,14,18,11,18,6,16,10,,Athletics|Nature|Survival|Intimidation,Greataxe|Handaxe|Javelin,
549ebd,Dragonborn,Charlatan,Sorcerer,Storm Sorcery,2,,9,15,10,14,13,12,10,16,Chaotic Neutral,Sleight of Hand|Deception|Intimidation|Persuasion,Quarterstaff|Dagger,Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Dancing Lights*0|Burning Hands*1|Witch Bolt*1
611c56,Half-Elf,Entertainer,Druid,Circle of Dreams,2,,24,14,15,16,18,13,18,12,,Acrobatics|Arcana|Religion|Insight|Survival|Performance,Sling|Quarterstaff,
9f3a61,Human,Charlatan,Warlock,The Fiend,1,Lucky,8,12,10,13,16,8,10,16,CN,Sleight of Hand|Insight|Perception|Deception|Intimidation,"Crossbow, light|Eldritch Blast PHB237|Burning Hands PHB220|Dagger",Eldritch blast*0|Minor illusion*0|Hex*1|Burning hands*1
aa8854,High Elf,Criminal,Wizard,,1,,7,13,10,16,13,16,12,8,,Stealth|Arcana|Investigation|Perception|Deception,Quarterstaff,
998121,Dragonborn,Hermit,Warlock,The Fiend,1,,10,11,12,11,15,12,10,16,,Arcana|Investigation|Religion|Medicine,Quarterstaff|Club|Dagger,
ed9db6,Human,Outlander,Fighter,,1,War Caster,11,18,16,13,14,12,11,8,,Athletics|Acrobatics|Insight|Perception|Survival,Greataxe|Handaxe,
c83fcd,Serpentblood,Sage,Wizard,,1,,8,10,10,10,15,16,10,13,,Arcana|History|Investigation|Insight,Quarterstaff,
e8eb6c,Rock Gnome,Noble,Sorcerer,Storm Sorcery,1,,9,11,11,13,16,17,14,15,,Arcana|History|Deception|Persuasion,Dagger,
cefbd5,Tortle - Razorback Tribe,Knight,Paladin,,1,,11,16,17,10,15,11,15,14,Lawful Good,Athletics|Nature|Medicine|Survival|Persuasion,Maul|Warhammer,
87886c,Dragonborn,Knight,Barbarian,,1,,15,15,19,15,16,10,12,14,Chaotic Neutral,Athletics|Arcana|Intimidation|Persuasion,Greatsword|Unarmed Strike|Javelin,
71c5aa,Lightfoot Halfling,Urchin,Monk,,1,,9,17,14,19,15,14,16,14,lawful neutral,Acrobatics|Sleight of Hand|Stealth|Insight,Quarterstaff|Dart|Unarmed strike,
66e397,Wood Elf,Outlander,Rogue,,1,,9,14,10,17,13,10,14,12,Chaotic Good,Athletics|Stealth|Perception|Survival|Deception,Shortsword|Shortbow|Dagger,
c936b2,Human,Folk Hero,Warlock,The Fiend,1,,8,11,11,11,16,11,12,16,,History|Nature|Animal Handling|Survival,"Crossbow, light|Dagger",
fff5d7,Half-Elf,Mercenary Veteran,Druid,,1,,7,11,12,11,13,13,15,12,,Athletics|Animal Handling|Insight|Survival|Deception|Persuasion,"Crossbow, light|Scimitar",
0f183a,Bugbear,Criminal,Fighter,,1,,11,16,17,15,13,8,11,9,,Stealth|Survival|Deception|Intimidation,"Greataxe|Crossbow, heavy|Handaxe",
f0d601,Protector Aasimar,Courtier,Cleric,Life Domain,1,,10,15,9,12,14,10,16,14,Lawful Good,History|Insight|Medicine|Persuasion,Mace,Light*0|Sacred Flame*0|Spare Of The Dying*0|Toll Of The Dead*0|Bless*1|Cure Wounds*1
cd7ca2,Human,Former pilot,Ranger,,1,,11,13,6,15,12,8,14,10,True Neutral (evil),Stealth|Insight|Perception,Shortsword|Longbow,
41dc42,Ghastly Halfling,Sailor,Druid,,1,,10,16,8,17,14,10,16,8,,Athletics|Arcana|Perception|Survival,Scimitar,Druidcraft*0|Thorn Whip*0|Goodberry*1|Entangle*1
c42383,Human,Charlatan,Bard,,1,,9,14,13,17,12,13,9,18,,Sleight of Hand|Stealth|Deception|Performance|Persuasion,Rapier|Dagger,
2f9582,Half-Orc,Urban Bounty Hunter,Fighter,,1,,9,16,15,10,13,10,10,14,Chaotic Good,Perception|Survival|Deception|Intimidation|Persuasion,"Crossbow, light|Lance",
32b297,Lightfoot Halfling,Criminal,Rogue,,1,,7,14,14,17,11,8,5,7,,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,
8c5219,Human,Acolyte,Cleric,Arcana Domain,1,,10,16,17,10,15,15,18,13,,Arcana|History|Religion|Insight|Medicine,"Mace|Crossbow, light",Mending*0|Spare The Dying*0|Sacred Flame*0|Fire Bolt*0|Dancing Lights*0|Detect Magic*1|Magic Missile*1|Cure Wounds*1|Healing Word*1
de8198,High Elf,Urban Bounty Hunter,Fighter,,1,,11,14,11,17,13,16,6,13,Chaotic Neutral,Athletics|Stealth|Perception|Intimidation|Persuasion,Longbow|Shortsword|Whip|Handaxe,Sword Burst*0
da029c,Goliath,Haunted One,Sorcerer,Wild Magic,1,,9,12,18,14,16,14,9,15,,Athletics|Arcana|Investigation|Intimidation|Persuasion,Dagger|Dagger,
9a40de,Half-Elf,Urban Bounty Hunter,Rogue,,1,,9,15,13,19,12,13,9,18,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Shortsword|Shortsword|Dagger,
f6028d,Goblin,Acolyte,Monk,,1,,9,15,13,17,13,10,14,8,,Acrobatics|Stealth|Religion|Insight,Shortsword|Dart|Unarmed strike,
1b4369,Wood Elf,Criminal,Ranger,,1,,11,16,13,17,12,10,15,8,,Athletics|Stealth|Insight|Perception|Survival|Deception,Shortsword|Longbow,
78720b,Elf,Far Traveler,Cleric,Life Domain,1,,9,14,13,12,13,14,15,8,,Religion|Insight|Medicine|Perception,"Mace|Crossbow, light",1 Cantrip from Druid List*0|Bless*1|Cure Wounds*1
c42151,Goliath,Haunted One,Barbarian,,1,,14,14,17,14,14,12,10,8,,Athletics|Investigation|Nature|Survival|Intimidation,Greataxe|Handaxe|Javelin,
af45bc,High Elf,Urban Bounty Hunter,Wizard,,1,,8,13,8,16,14,16,9,11,chaotic nuetral,Stealth|Arcana|Investigation|Perception|Persuasion,Dagger,Fire Bolt*0|Sword Burst*0|Toll The Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Thunderwave*1
526f9c,Human,Far Traveler,Ranger,,1,,10,12,16,13,13,14,9,14,,Investigation|Animal Handling|Insight|Perception|Survival,Shortsword|Longbow,
995acc,Kenku,Haunted One,Sorcerer,Divine Soul,1,,8,12,10,15,14,13,16,17,,Stealth|Investigation|Religion|Deception|Intimidation|Persuasion,Dagger|Dagger,Bane*1
f7ec7d,Hill Dwarf,Hermit,Druid,,1,,13,15,10,16,18,11,18,5,,Stealth|Nature|Medicine|Survival,Quarterstaff|Shillelagh Staff|Sharpen Bone,
5aa59d,Protector Aasimar,Criminal,Bard,,1,,10,13,11,14,14,12,14,19,,Acrobatics|Stealth|Perception|Deception|Performance|Persuasion,Rapier|Dagger,
422f4d,Lineage - Fier,Hermit,Sorcerer,Wild Magic,1,,8,11,8,12,15,11,11,17,,Arcana|Religion|Medicine|Deception,Dagger|Dagger,
6b13fd,Forest Gnome,Sailor,Rogue,,1,,7,15,8,19,12,18,13,14,,Athletics|Sleight of Hand|Perception|Deception,Shortsword|Shortsword|Dagger,
671c1f,Forest Gnome,Sailor,Rogue,,1,,8,14,9,16,10,15,9,15,neutral-good,Athletics|Sleight of Hand|Perception|Deception,Shortsword|Shortbow|Dagger,Minor Illusion*0|Mage hand*0|Prestidigation*0|True Strike*0
f80d2d,Variant,Outlander,Mystic,Order of the Immortal,1,,8,14,9,16,10,12,16,12,,Athletics|Acrobatics|Insight|Medicine|Survival,Spear|Dart,
2b000b,Half-Elf,Hermit,Fighter,,1,,9,15,17,18,9,12,11,13,,Acrobatics|Religion|Medicine|Perception|Survival|Deception,"Longbow|Rapier|Crossbow, light",
6509d0,Lightfoot Halfling,Acolyte,Cleric,Life Domain,1,,9,17,16,13,13,13,16,8,,Religion|Insight|Medicine|Persuasion,Mace,Bless*1|Cure Wounds*1
94abff,Aarakocra,Far Traveler,Cleric,Arcana Domain,1,,51,18,10,16,12,18,12,8,Chaotic Nuetral,Sleight of Hand|Arcana|Investigation|Insight|Perception,"Handaxe|Light hammer|Crossbow, light|THUNDER CANNON",Mend*0|Detect Magic*1|Magic Missile*1
69879d,Mountain Dwarf,Knight,Paladin,,1,,13,17,17,8,16,10,12,13,,Athletics|History|Religion|Persuasion,Longsword|Javelin,
b1d9f2,Orc,Soldier,Fighter,,1,,13,16,19,15,16,9,11,11,,Athletics|Acrobatics|Perception|Intimidation,Scimitar|Shortsword|Handaxe,
e42d71,Lizardfolk,Pirate,Monk,,1,,8,16,16,16,11,11,16,13,,Acrobatics|Stealth|Insight|Deception|Intimidation,Dart|Bite|Rapier|Dao Sword,
9ea1e2,Human,Knight,Paladin,,1,,11,14,18,15,14,9,11,18,,Athletics|Nature|Intimidation|Persuasion,Greatsword|Maul|Handaxe,
27043c,Half-Elf,Entertainer,Bard,,1,,10,14,8,16,14,12,10,16,neutral good,Acrobatics|Arcana|Insight|Perception|Deception|Performance,Rapier|Dagger,Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Faerie Fire*1|Healing Word*1
b45638,Protector Aasimar,Acolyte,Sorcerer,Divine Soul,1,,6,11,8,12,14,12,14,21,,Arcana|Religion|Insight|Persuasion,"Crossbow, light|Dagger",Cure Wounds*1
790664,Human,Entertainer,Monk,,1,Mobile,8,13,13,17,10,13,10,12,,Athletics|Acrobatics|Stealth|Deception|Performance,Dagger|Dart|Unarmed strike,
4dd432,Aarakocra,City Watch,Rogue,,1,,10,16,9,18,10,12,14,14,,Athletics|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,
015c58,Human,Sailor,Monk,,1,,9,16,12,16,13,10,16,10,,Athletics|Stealth|Insight|Perception,Shortsword|Dart|Unarmed strike,
12e34e,Forest Gnome,Outlander,Monk,,1,,10,17,14,18,15,14,16,13,,Athletics|Acrobatics|Stealth|Survival,Quarterstaff|Dart|Unarmed Strike,
a22394,Yuan-Ti,Charlatan,Cleric,Trickery Domain,1,,9,18,8,15,13,13,14,12,Chaotic Good,Sleight of Hand|Religion|Medicine|Deception,Mace|Sickle,Mending*0|Spare The Dying*0|Sacred Flame*0|Charm Person*1|Disguise Self*1
bb0acb,Human,Custom,Bard,,1,,8,11,10,11,11,16,13,16,,Arcana|Medicine|Deception|Performance|Persuasion,Quarterstaff|Dagger,
a70f4c,Human,Custom,Fighter,,1,,13,16,16,13,16,11,11,10,,Athletics|Animal Handling|Survival|Intimidation,"Warhammer|Longsword|Crossbow, light",
be32d4,Human,Custom,Rogue,,1,,9,14,13,16,13,13,13,11,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,Rapier|Shortbow|Dagger,
6d3a39,Half-Elf,Criminal,Bard,,1,,9,14,10,16,12,13,14,18,chaotic neutral,Sleight of Hand|Stealth|Investigation|Perception|Deception|Performance|Persuasion,"Crossbow, light|Dagger",Mending*0|Vicious Mockery*0|Cure Wounds*1|Healing Word*1|Faerie Fire*1|Heroism*1
e384b5,Mountain Dwarf,Hermit,Rogue,,1,,8,13,14,15,10,13,10,14,,Athletics|Acrobatics|Sleight of Hand|Religion|Medicine|Deception,Rapier|Shortbow|Dagger,
eeee0c,Human,Urchin,Rogue,,1,Dungeon Delver,8,13,9,15,10,12,13,18,Chaotic Neutral,Acrobatics|Sleight of Hand|Stealth|Insight|Deception|Performance|Persuasion,Rapier|Shortbow|Dagger,
da4953,Forest Gnome,Folk Hero,Sorcerer,Divine Soul,1,,7,13,14,14,13,14,13,15,Neutral Good,Arcana|Animal Handling|Survival|Deception,Dagger|Quarterstaff,Minor Illusion*0|Ray Of Frost*0|Sacred Flame*0|Spare The Dying*0|Word Of Radiance*0|Cure Wounds*1|Sleep*1|Color Spray*1
b4e68a,Kobold,Acolyte,Cleric,Life Domain,1,,9,16,10,16,13,13,18,14,,History|Religion|Insight|Medicine,Mace|Sling,Bless*1|Cure Wounds*1
f33cfb,Human,Soldier,Fighter,,1,Dual Wielder,13,17,17,13,16,10,12,10,,Athletics|Stealth|Survival|Intimidation,"Longsword|Flail|Crossbow, light",
06c2fd,Dragonborn,Far Traveler,Fighter,,1,,11,16,17,14,12,8,8,15,neutral good,Athletics|Insight|Perception|Intimidation,"Longsword|Shortsword|Crossbow, light",
01678d,Rock Gnome,Sage,Wizard,,1,,9,12,8,14,16,16,8,12,Neutral Good,Arcana|History|Investigation|Religion,Dagger,Firebolt*0|Shocking Grasp*0|Mage Hand*0|Burning Hands*1|Magic Missile*1|Shield*1|Find Familiar (Ritual)*1|Feather Fall*1|Tenser's Floating Disk (R)*1
8fxa545,Hill Dwarf,Mercenary Veteran,Monk,,1,,13,16,8,17,18,13,16,13,,Athletics|Acrobatics|History|Perception,Shortsword|Dart|Unarmed strike,
8fa545,Hill Dwarf,Mercenary Veteran,Barbarian,,1,,17,15,17,13,18,8,16,13,,Athletics|Survival|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,
28b611,Half-Orc,Hermit,Monk,,1,,8,11,13,10,8,10,13,5,neutral chaotic,Athletics|Stealth|Religion|Medicine|Intimidation,Unarmed strike|Dart|Unarmed strike|Quarterstaff,
5ba017,Lightfoot Halfling,Charlatan,Bard,,1,,40,15,14,18,16,15,15,18,Chaotic Good,Athletics|Acrobatics|Sleight of Hand|Insight|Deception|Performance|Persuasion,Rapier|Dagger|Eldrich Blast|Toll the Dead v. Wis|Thunderclap v. Con,Eldrich Blast 1d10/force 120'*0|Toll the Dead 1d81d12/necro 60'*0|Thunderous Wave 2d8/thndr 5' O*0|Minor Illusion*0|Mending*0|(MI) Expeditious Retreat 10min*1|Schadenfreude 1d6/psy O v. Wis*1|Identify (R)*1|Feather Fall*1|Faerie Fire*1|Healing Word 60' 1d4*1|Suggestion*2|Knock*2|Tiny Hut (R)*3
a7c234,Firbolg,Sailor,Fighter,,1,,13,15,12,17,16,10,18,7,,Athletics|Animal Handling|Insight|Perception,"Scimitar|Crossbow, light|Pepperbox",
392076,Lightfoot Halfling,Criminal,Bard,,1,,7,12,8,13,8,15,12,17,,Stealth|History|Insight|Deception|Performance,Longsword|Dagger,
1979eb,Half-Orc,Barbarian Tribe Member,Paladin,,1,,11,18,18,11,13,10,9,16,,Athletics|Insight|Survival|Intimidation|Persuasion,Greatsword|Javelin,
98ee51,Lineage - Baal,Haunted One,Warlock,The Great Old One,1,,9,11,8,10,12,14,14,17,Chaotic Neutral,Arcana|Investigation|Deception|Intimidation,Dart|Dagger|Dagger,
b8d995,Goliath,Criminal,Barbarian,,1,,15,15,17,15,16,8,8,8,Chaotic Neutral,Athletics|Stealth|Perception|Deception|Intimidation,Greataxe|Unarmed Strike,
b09fcb,Half-Elf,Pirate,Bard,,1,,9,13,11,15,13,8,12,17,,Athletics|Sleight of Hand|Perception|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,Minor Illusion*0|Vicious Mockery*0|Faerie Fire*1|Dissonant Whispers*1|Healing Word*1|Tasha's Hideous Laughter*1
48669,Kobold,Miner,Warlock,The Fiend,1,,9,13,9,14,13,6,15,17,,Arcana|Animal Handling|Survival|Deception,Dart|Handaxe|Dagger,
91446d,Forest Gnome,Hermit,Druid,,1,,9,11,15,10,12,16,15,13,,Nature|Religion|Animal Handling|Medicine,Quarterstaff|Scimitar,
c7f3ab,Human,City Watch,Fighter,,1,Dual Wielder,11,16,11,18,13,10,14,16,,Athletics|Stealth|Insight|Perception|Intimidation,Longbow|Shortsword|Shortsword|Handaxe,
59db07,Lizardfolk,Urban Vigilante,Ranger,,1,,11,16,8,16,12,12,18,13,,Athletics|Stealth|Investigation|Insight|Perception|Survival|Deception,Shortsword|Longbow,
642873,Protector Aasimar,Cloistered Scholar,Paladin,,1,,11,18,14,12,12,13,16,20,,Arcana|History|Religion|Persuasion,Morningstar|Javelin,
c2b45f,Lizardfolk,Soldier,Paladin,,1,,9,18,13,13,13,16,13,9,,Athletics|Stealth|Religion|Insight|Survival|Intimidation,Lance|Javelin,
14de14,Hill Dwarf,Clan Crafter,Cleric,Life Domain,1,,12,17,14,8,16,12,16,8,,Athletics|History|Insight|Perception,Warhammer|Handaxe,Bless*1|Cure Wounds*1
856b98,Human,Sailor,Barbarian,,1,,13,12,13,13,13,8,10,9,,Athletics|Perception|Survival|Intimidation,Warhammer|Handaxe|Javelin,
067b7c,Human,Port City Noble,Warlock,The Great Old One,1,,10,9,8,8,14,10,10,18,,History|Investigation|Religion|Persuasion,Club|Dagger,Magic Stone*0|Blade Ward*0|Arms of Hadar*1|Protection From Evil/Good*1
17b862,Mountain Dwarf,Soldier,Fighter,,1,,14,18,20,12,18,9,15,13,,Athletics|Animal Handling|Survival|Intimidation,Warhammer,
25c6bf,Turtle,Outlander,Monk,,1,,9,15,12,15,13,9,16,9,Lawful Good,Athletics|Acrobatics|Stealth|Survival,Quarterstaff|Unarmed strike,
31fd5e,Half-Orc,Noble,Rogue,,1,,5,13,15,15,11,14,8,12,,Athletics|Stealth|History|Perception|Deception|Intimidation|Persuasion,Shortsword|Shortbow|Dagger,
e9f0d8,Dark Elf,Acolyte,Cleric,Light Domain,1,,4,14,9,13,14,8,10,14,,Religion|Insight|Medicine|Perception|Persuasion,"Mace|Crossbow, light",Light*0|Burning Hands*1|Faerie Fire*1
0f26e6,Human,Noble,Fighter,,1,,10,10,15,11,11,9,8,15,,Athletics|Acrobatics|History|Persuasion,Rapier|Handaxe,
63536b,Human,Courtier,Rogue,,1,,8,12,9,14,11,13,13,10,,Acrobatics|Sleight of Hand|Investigation|Insight|Performance|Persuasion,Shortsword|Shortsword|Dagger,
7877fa,Warforged,Soldier,Fighter,,1,,15,15,20,7,20,6,4,12,Lawful Good,Athletics|History|Insight|Intimidation,"Greatsword|Warhammer|Crossbow, Light",
ecx791b4,elf,urchin,Warlock,The Fiend,1,,10,18,11,12,13,14,15,16,neutral good,Investigation|Intimidation,,
b90ecb,Human,Acolyte,Fighter,,1,,141,19,18,8,18,7,10,3,,Religion|Insight,Fist,Bless 2nd level*0|Banishing smite*0
542b9a,Bugbear,Outlander,Barbarian,,1,,15,15,18,14,16,10,15,13,,Athletics|Stealth|Nature|Perception|Survival,Greataxe|Handaxe|Javelin,
f8a15e,Human,Sailor,Fighter,,1,Tough,14,11,16,11,15,10,12,10,Chaotic Neutral,Athletics|Insight|Perception|Survival,"Longsword|Handaxe|Crossbow, light",
3662a9,Lizardfolk,Pirate,Barbarian,,1,,16,18,12,13,19,11,14,9,CN,Athletics|Stealth|Nature|Perception|Survival|Intimidation,Cutlass|Dagger|Harpoon|Bite,
dbf265,Human,Entertainer,Ranger,,1,,12,14,12,17,15,14,16,12,CN,Acrobatics|Stealth|Insight|Survival|Performance,Dagger|Quarterstaff|Longbow,
9dc6a4,Hill Dwarf,Sage,Wizard,,1,,10,12,12,15,17,17,12,10,,Arcana|History|Investigation|Insight,Quarterstaff,
dcx3mf09a,High Elf,Folk Hero,Paladin,,1,,13,18,16,15,16,10,12,16,,Athletics|Animal Handling|Medicine|Perception|Survival,Battleaxe|Javelin,
eeac41,Wood Elf,Faction Agent,Sorcerer,Wild Magic,1,,12,13,9,16,11,12,16,14,,Arcana|Insight|Perception|Deception|Persuasion,Quarterstaff|Dagger,
834092,Human,Custom,Fighter,,1,,12,14,14,16,15,13,11,9,,Athletics|Nature|Animal Handling|Survival,,
673a1d,Hill Dwarf,Charlatan,Rogue,,1,,14,16,5,18,20,4,10,16,Chaotic Neutral,Acrobatics|Stealth|Insight|Perception|Deception|Persuasion,"Dagger|Shortsword|Crossbow, light",
849c74,Forest Gnome,Inheritor,Wizard,,1,,7,11,8,13,13,17,10,14,,Arcana|History|Insight|Survival,Quarterstaff,Prestidigitation*0|Fire Bolt*0|Minor Illusion*0|Mending*0|Hideous Laughter*1|Shield*1|Mage Armor*1|Magic Missile*1|Disguise Self*1|Charm Person*1
7b8c45,Forest Gnome,Entertainer,Bard,,1,,9,14,12,16,13,10,10,14,,Acrobatics|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,
d8a5c5,Scourge Aasimar,Acolyte,Paladin,,1,,12,18,17,13,14,9,10,17,,Athletics|Religion|Insight|Intimidation,Greatsword|Javelin,
23b558,Lightfoot Halfling,Criminal,Rogue,,1,,8,15,9,18,10,15,10,15,Neutral Good,Athletics|Stealth|Investigation|Insight|Perception|Deception,Shortsword|Shortbow|Dagger,
1a6d11,Half-Elf,Folk Hero,Cleric,Life Domain,1,,10,16,11,10,14,12,15,14,,Acrobatics|Animal Handling|Insight|Medicine|Survival|Persuasion,"Mace|Crossbow, light",Mending*0|Thaumaturgy*0|Sacred Flame*0|Bless*1|Cure Wounds*1|Command*1|Healing Word*1
d82637,Mountain Dwarf,Urchin,Rogue,,1,,9,13,12,15,13,12,9,14,,Acrobatics|Sleight of Hand|Stealth|Deception|Intimidation|Persuasion,Rapier|Shortbow|Dagger,
210234,Rock Gnome,Far Traveler,Ranger,,1,,12,13,13,15,15,12,10,10,,Investigation|Nature|Insight|Perception|Survival,Shortsword|Longbow,
00a7ca,Rock Gnome,Far Traveler,Sorcerer,Wild Magic,1,,8,9,9,9,15,12,14,15,,Arcana|Insight|Perception|Persuasion,"Crossbow, light|Dagger",Light*0|Prestidigitation*0|Ray of Frost*0|Shocking Grasp*0|Shield*1|Magic Missile*1
bcecd7,Turtle,City Watch,Fighter,,1,,11,16,17,10,13,10,16,8,,Athletics|History|Insight|Perception|Survival,"Warhammer|Shortsword|Crossbow, light",
db7ac4,Dark Elf,Noble,Paladin,,1,,11,16,15,10,13,10,10,16,,History|Insight|Perception|Intimidation|Persuasion,Greatsword|Javelin|Longsword,
97ac17,Dragonborn,Sailor,Barbarian,,1,,13,13,17,14,13,12,8,11,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,
4b5984,Turtlebear,Custom,Sorcerer,Wild Magic,1,,7,17,12,8,12,16,6,16,,Arcana|Perception|Survival|Deception|Persuasion,Mace|Dagger,Superviolet String (Mage Hand)*0|Produce Yellow (Light)*0|Green Ball (eldrich Blast)*0|Red/Subred Ball (Firebolt)*0|Glow Orange (Cause Fear)*1|Blue Spikes (Magic Missile)*1
8530d2,Wood Elf,Folk Hero,Ranger,,1,,12,16,10,17,14,12,14,8,,Stealth|Investigation|Animal Handling|Insight|Perception|Survival,Shortsword|Longbow,
d2ab56,Wood Elf,City Watch,Ranger,,1,,10,15,8,19,10,13,16,8,Lawful Neutral,Stealth|Investigation|Nature|Insight|Perception|Survival,Dagger|Handaxe|Longbow,
b55630,Lineage - Fier,Far Traveler,Monk,,1,,9,16,13,17,13,7,16,13,,Acrobatics|History|Insight|Perception,Quarterstaff|Dart|Unarmed strike,
506c25,Wood Elf,Outlander,Ranger,,1,,11,14,13,17,12,10,14,10,Chaotic Good,Athletics|Stealth|Nature|Insight|Perception|Survival,Shortsword|Longbow,
2f657a,Human,Outlander,Ranger,,1,,9,14,12,16,16,10,14,9,CN,Athletics|Nature|Animal Handling|Perception|Survival,Shortsword|Longbow,
c8582f,Wood Elf,Criminal,Rogue,,1,,7,15,12,19,9,15,14,8,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortsword|Dagger,
7bc94b,Tiefling,Hermit,Sorcerer,Draconic Bloodline,1,,10,15,13,15,17,16,12,18,,Arcana|Religion|Medicine|Persuasion,"Crossbow, light|Dagger",
ef8353,Tabaxi,Entertainer,Warlock,The Hexblade,1,,8,14,12,16,10,11,10,16,,Acrobatics|Stealth|Arcana|Perception|Deception|Performance,"Crossbow, light|Dagger|Quarterstaff|Unarmed strike",Eldritch Blast*0|Prestidigitation*0|Hellish Rebuke*1|Shield*1
86ffcf,Human,Knight,Paladin,,1,,13,17,15,8,16,8,8,16,,Athletics|Religion|Insight|Persuasion,Longsword|Javelin,
e6bfb9,Tiefling,Entertainer,Rogue,,1,,9,16,9,20,13,16,12,13,,Acrobatics|Sleight of Hand|Perception|Deception|Performance|Persuasion,Shortsword|Shortbow|Dagger,
345b9f,Half-Elf,Hermit,Ranger,,1,,40,16,6,16,17,15,12,18,,Athletics|Acrobatics|Nature|Religion|Animal Handling|Medicine|Survival,Shortsword|Longbow,Mending*0|Cure Wounds*1|Healing Word*1|Thunderwave*1
a85821,Human,Haunted One,Cleric,Tempest Domain,1,,10,16,10,16,14,8,16,10,Chaotic Neutral,Arcana|Investigation,Mace,Fog Cloud*1|Thunderwave*1
d97cd6,High Elf,Outlander,Druid,,1,,8,12,10,13,11,15,15,11,N/G,Athletics|Nature|Animal Handling|Perception|Survival,"Crossbow, Light|Scimitar",
918d90,Tiefling,Hermit,Warlock,The Great Old One,1,,9,12,8,12,13,13,13,17,NG,History|Investigation|Religion|Medicine,Quarterstaff|Spear|Dagger,Blade Ward*0|Eldritch Blast*0|Thaumaturgy*0|Expeditious Retreat*1|Charm Person*1|Dissonant Whispers*1|Tasha's Hideous Laghter*1
47b0b4,Human,Soldier,Fighter,,1,Sharpshooter,11,16,14,15,12,10,10,13,,Athletics|Acrobatics|Stealth|Perception|Intimidation,Longbow|Glaive|Handaxe,
795235,Lineage - Fier,Urchin,Fighter,,1,,12,15,15,8,14,10,14,14,chaotic good,Sleight of Hand|Stealth|Survival|Intimidation,Battleaxe|Whip|Handaxe,Friends*0
3ad3e9,Juggernaut,Soldier,Fighter,,1,,12,13,17,11,15,13,14,13,Lawful Good,Athletics|Insight|Perception|Intimidation,Longsword,
68d2de,High Elf,Cloistered Scholar,Wizard,,1,,7,13,8,16,12,16,14,8,,Arcana|History|Insight|Medicine|Perception,Dagger,
1a61cc,Dragonborn,Outlander,Ranger,,1,,11,16,16,14,12,8,14,11,,Athletics|Investigation|Nature|Animal Handling|Survival,Shortsword|Longbow,
b193d6,Tiefling,Noble,Fighter,,1,,12,16,8,16,15,8,8,17,,Acrobatics|History|Intimidation|Persuasion,"Crossbow, heavy|Handaxe",
cf5bde,Wood Elf,Far Traveler,Cleric,Grave Domain,1,,10,18,13,16,14,10,18,12,,Religion|Insight|Medicine|Perception,Shortbow|Shortsword|Dagger,Spare the Dying*0|Bane*1|False Life*1
